"","Name","Area","FIPS","Sector","Year","POW"
"3449","Mississippi","Lamar",28073,"Education and Health Services",2007,2590
"3450","Mississippi","Lamar",28073,"Leisure and Hospitality",2007,3259
"3451","Mississippi","Lamar",28073,"Other Services",2007,351
"3452","Mississippi","Lawrence",28077,"Natural Resources and Mining",2001,122
"3453","Mississippi","Lawrence",28077,"Construction",2001,28
"3454","Mississippi","Lawrence",28077,"Manufacturing",2001,804
"3455","Mississippi","Lawrence",28077,"Trade~ Transportation~ and Utilities",2001,407
"3456","Mississippi","Lawrence",28077,"Information",2001,35
"3457","Mississippi","Lawrence",28077,"Financial Activities",2001,48
"3458","Mississippi","Lawrence",28077,"Professional and Business Services",2001,77
"3459","Mississippi","Lawrence",28077,"Education and Health Services",2001,173
"3460","Mississippi","Lawrence",28077,"Leisure and Hospitality",2001,130
"3461","Mississippi","Lawrence",28077,"Other Services",2001,35
"3462","Mississippi","Lawrence",28077,"Natural Resources and Mining",2002,139
"3463","Mississippi","Lawrence",28077,"Construction",2002,62
"3464","Mississippi","Lawrence",28077,"Manufacturing",2002,757
"3465","Mississippi","Lawrence",28077,"Trade~ Transportation~ and Utilities",2002,453
"3466","Mississippi","Lawrence",28077,"Information",2002,40
"3467","Mississippi","Lawrence",28077,"Financial Activities",2002,52
"3468","Mississippi","Lawrence",28077,"Professional and Business Services",2002,70
"3469","Mississippi","Lawrence",28077,"Education and Health Services",2002,189
"3470","Mississippi","Lawrence",28077,"Leisure and Hospitality",2002,127
"3471","Mississippi","Lawrence",28077,"Other Services",2002,40
"3472","Mississippi","Lawrence",28077,"Manufacturing",2003,758
"3473","Mississippi","Lawrence",28077,"Trade~ Transportation~ and Utilities",2003,409
"3474","Mississippi","Lawrence",28077,"Information",2003,40
"3475","Mississippi","Lawrence",28077,"Financial Activities",2003,62
"3476","Mississippi","Lawrence",28077,"Professional and Business Services",2003,71
"3477","Mississippi","Lawrence",28077,"Education and Health Services",2003,173
"3478","Mississippi","Lawrence",28077,"Leisure and Hospitality",2003,110
"3479","Mississippi","Lawrence",28077,"Other Services",2003,40
"3480","Mississippi","Lawrence",28077,"Natural Resources and Mining",2004,243
"3481","Mississippi","Lawrence",28077,"Construction",2004,28
"3482","Mississippi","Lawrence",28077,"Manufacturing",2004,801
"3483","Mississippi","Lawrence",28077,"Trade~ Transportation~ and Utilities",2004,403
"3484","Mississippi","Lawrence",28077,"Information",2004,34
"3485","Mississippi","Lawrence",28077,"Financial Activities",2004,65
"3486","Mississippi","Lawrence",28077,"Professional and Business Services",2004,68
"3487","Mississippi","Lawrence",28077,"Education and Health Services",2004,176
"3488","Mississippi","Lawrence",28077,"Leisure and Hospitality",2004,141
"3489","Mississippi","Lawrence",28077,"Other Services",2004,47
"3490","Mississippi","Lawrence",28077,"Natural Resources and Mining",2005,169
"3491","Mississippi","Lawrence",28077,"Construction",2005,85
"3492","Mississippi","Lawrence",28077,"Manufacturing",2005,788
"3493","Mississippi","Lawrence",28077,"Trade~ Transportation~ and Utilities",2005,386
"3494","Mississippi","Lawrence",28077,"Information",2005,34
"3495","Mississippi","Lawrence",28077,"Financial Activities",2005,61
"3496","Mississippi","Lawrence",28077,"Professional and Business Services",2005,59
"3497","Mississippi","Lawrence",28077,"Education and Health Services",2005,198
"3498","Mississippi","Lawrence",28077,"Leisure and Hospitality",2005,120
"3499","Mississippi","Lawrence",28077,"Other Services",2005,53
"3500","Mississippi","Lawrence",28077,"Natural Resources and Mining",2006,117
"3501","Mississippi","Lawrence",28077,"Construction",2006,74
"3502","Mississippi","Lawrence",28077,"Manufacturing",2006,751
"3503","Mississippi","Lawrence",28077,"Trade~ Transportation~ and Utilities",2006,397
"3504","Mississippi","Lawrence",28077,"Information",2006,25
"3505","Mississippi","Lawrence",28077,"Financial Activities",2006,53
"3506","Mississippi","Lawrence",28077,"Professional and Business Services",2006,55
"3507","Mississippi","Lawrence",28077,"Education and Health Services",2006,212
"3508","Mississippi","Lawrence",28077,"Leisure and Hospitality",2006,120
"3509","Mississippi","Lawrence",28077,"Other Services",2006,42
"3510","Mississippi","Lawrence",28077,"Natural Resources and Mining",2007,112
"3511","Mississippi","Lawrence",28077,"Construction",2007,312
"3512","Mississippi","Lawrence",28077,"Manufacturing",2007,712
"3513","Mississippi","Lawrence",28077,"Trade~ Transportation~ and Utilities",2007,405
"3514","Mississippi","Lawrence",28077,"Information",2007,25
"3515","Mississippi","Lawrence",28077,"Financial Activities",2007,52
"3516","Mississippi","Lawrence",28077,"Professional and Business Services",2007,58
"3517","Mississippi","Lawrence",28077,"Education and Health Services",2007,219
"3518","Mississippi","Lawrence",28077,"Leisure and Hospitality",2007,102
"3519","Mississippi","Lawrence",28077,"Other Services",2007,47
"3520","Mississippi","Lincoln",28085,"Natural Resources and Mining",2001,370
"3521","Mississippi","Lincoln",28085,"Construction",2001,728
"3522","Mississippi","Lincoln",28085,"Manufacturing",2001,1152
"3523","Mississippi","Lincoln",28085,"Trade~ Transportation~ and Utilities",2001,4107
"3524","Mississippi","Lincoln",28085,"Information",2001,126
"3525","Mississippi","Lincoln",28085,"Financial Activities",2001,469
"3526","Mississippi","Lincoln",28085,"Professional and Business Services",2001,260
"3527","Mississippi","Lincoln",28085,"Education and Health Services",2001,1474
"3528","Mississippi","Lincoln",28085,"Leisure and Hospitality",2001,835
"3529","Mississippi","Lincoln",28085,"Other Services",2001,318
"3530","Mississippi","Lincoln",28085,"Natural Resources and Mining",2002,293
"3531","Mississippi","Lincoln",28085,"Construction",2002,626
"3532","Mississippi","Lincoln",28085,"Manufacturing",2002,1161
"3533","Mississippi","Lincoln",28085,"Trade~ Transportation~ and Utilities",2002,3926
"3534","Mississippi","Lincoln",28085,"Information",2002,136
"3535","Mississippi","Lincoln",28085,"Financial Activities",2002,481
"3536","Mississippi","Lincoln",28085,"Professional and Business Services",2002,243
"3537","Mississippi","Lincoln",28085,"Education and Health Services",2002,1457
"3538","Mississippi","Lincoln",28085,"Leisure and Hospitality",2002,871
"3539","Mississippi","Lincoln",28085,"Other Services",2002,351
"3540","Mississippi","Lincoln",28085,"Natural Resources and Mining",2003,301
"3541","Mississippi","Lincoln",28085,"Construction",2003,630
"3542","Mississippi","Lincoln",28085,"Manufacturing",2003,1234
"3543","Mississippi","Lincoln",28085,"Trade~ Transportation~ and Utilities",2003,4051
"3544","Mississippi","Lincoln",28085,"Information",2003,128
"3545","Mississippi","Lincoln",28085,"Financial Activities",2003,474
"3546","Mississippi","Lincoln",28085,"Professional and Business Services",2003,412
"3547","Mississippi","Lincoln",28085,"Education and Health Services",2003,1529
"3548","Mississippi","Lincoln",28085,"Leisure and Hospitality",2003,950
"3549","Mississippi","Lincoln",28085,"Other Services",2003,337
"3550","Mississippi","Lincoln",28085,"Natural Resources and Mining",2004,287
"3551","Mississippi","Lincoln",28085,"Construction",2004,722
"3552","Mississippi","Lincoln",28085,"Manufacturing",2004,1259
"3553","Mississippi","Lincoln",28085,"Trade~ Transportation~ and Utilities",2004,3835
"3554","Mississippi","Lincoln",28085,"Information",2004,125
"3555","Mississippi","Lincoln",28085,"Financial Activities",2004,404
"3556","Mississippi","Lincoln",28085,"Professional and Business Services",2004,409
"3557","Mississippi","Lincoln",28085,"Education and Health Services",2004,1533
"3558","Mississippi","Lincoln",28085,"Leisure and Hospitality",2004,979
"3559","Mississippi","Lincoln",28085,"Other Services",2004,337
"3560","Mississippi","Lincoln",28085,"Natural Resources and Mining",2005,436
"3561","Mississippi","Lincoln",28085,"Construction",2005,783
"3562","Mississippi","Lincoln",28085,"Manufacturing",2005,1181
"3563","Mississippi","Lincoln",28085,"Trade~ Transportation~ and Utilities",2005,4013
"3564","Mississippi","Lincoln",28085,"Information",2005,123
"3565","Mississippi","Lincoln",28085,"Financial Activities",2005,415
"3566","Mississippi","Lincoln",28085,"Professional and Business Services",2005,468
"3567","Mississippi","Lincoln",28085,"Education and Health Services",2005,1625
"3568","Mississippi","Lincoln",28085,"Leisure and Hospitality",2005,1014
"3569","Mississippi","Lincoln",28085,"Other Services",2005,305
"3570","Mississippi","Lincoln",28085,"Natural Resources and Mining",2006,498
"3571","Mississippi","Lincoln",28085,"Construction",2006,839
"3572","Mississippi","Lincoln",28085,"Manufacturing",2006,1205
"3573","Mississippi","Lincoln",28085,"Trade~ Transportation~ and Utilities",2006,3876
"3574","Mississippi","Lincoln",28085,"Information",2006,118
"3575","Mississippi","Lincoln",28085,"Financial Activities",2006,405
"3576","Mississippi","Lincoln",28085,"Professional and Business Services",2006,493
"3577","Mississippi","Lincoln",28085,"Education and Health Services",2006,1626
"3578","Mississippi","Lincoln",28085,"Leisure and Hospitality",2006,992
"3579","Mississippi","Lincoln",28085,"Other Services",2006,310
"3580","Mississippi","Lincoln",28085,"Natural Resources and Mining",2007,527
"3581","Mississippi","Lincoln",28085,"Construction",2007,877
"3582","Mississippi","Lincoln",28085,"Manufacturing",2007,1001
"3583","Mississippi","Lincoln",28085,"Trade~ Transportation~ and Utilities",2007,3727
"3584","Mississippi","Lincoln",28085,"Information",2007,114
"3585","Mississippi","Lincoln",28085,"Financial Activities",2007,388
"3586","Mississippi","Lincoln",28085,"Professional and Business Services",2007,466
"3587","Mississippi","Lincoln",28085,"Education and Health Services",2007,1701
"3588","Mississippi","Lincoln",28085,"Leisure and Hospitality",2007,1031
"3589","Mississippi","Lincoln",28085,"Other Services",2007,316
"3590","Mississippi","Marion",28091,"Natural Resources and Mining",2001,274
"3591","Mississippi","Marion",28091,"Construction",2001,831
"3592","Mississippi","Marion",28091,"Manufacturing",2001,1274
"3593","Mississippi","Marion",28091,"Trade~ Transportation~ and Utilities",2001,1426
"3594","Mississippi","Marion",28091,"Information",2001,45
"3595","Mississippi","Marion",28091,"Financial Activities",2001,314
"3596","Mississippi","Marion",28091,"Professional and Business Services",2001,240
"3597","Mississippi","Marion",28091,"Education and Health Services",2001,632
"3598","Mississippi","Marion",28091,"Leisure and Hospitality",2001,438
"3599","Mississippi","Marion",28091,"Other Services",2001,147
"3600","Mississippi","Marion",28091,"Natural Resources and Mining",2002,256
"3601","Mississippi","Marion",28091,"Construction",2002,877
"3602","Mississippi","Marion",28091,"Manufacturing",2002,1483
"3603","Mississippi","Marion",28091,"Trade~ Transportation~ and Utilities",2002,1511
"3604","Mississippi","Marion",28091,"Information",2002,49
"3605","Mississippi","Marion",28091,"Financial Activities",2002,314
"3606","Mississippi","Marion",28091,"Professional and Business Services",2002,228
"3607","Mississippi","Marion",28091,"Education and Health Services",2002,690
"3608","Mississippi","Marion",28091,"Leisure and Hospitality",2002,476
"3609","Mississippi","Marion",28091,"Other Services",2002,184
"3610","Mississippi","Marion",28091,"Natural Resources and Mining",2003,266
"3611","Mississippi","Marion",28091,"Construction",2003,922
"3612","Mississippi","Marion",28091,"Manufacturing",2003,1404
"3613","Mississippi","Marion",28091,"Trade~ Transportation~ and Utilities",2003,1674
"3614","Mississippi","Marion",28091,"Information",2003,52
"3615","Mississippi","Marion",28091,"Financial Activities",2003,324
"3616","Mississippi","Marion",28091,"Professional and Business Services",2003,233
"3617","Mississippi","Marion",28091,"Education and Health Services",2003,741
"3618","Mississippi","Marion",28091,"Leisure and Hospitality",2003,442
"3619","Mississippi","Marion",28091,"Other Services",2003,176
"3620","Mississippi","Marion",28091,"Natural Resources and Mining",2004,255
"3621","Mississippi","Marion",28091,"Construction",2004,841
"3622","Mississippi","Marion",28091,"Manufacturing",2004,1219
"3623","Mississippi","Marion",28091,"Trade~ Transportation~ and Utilities",2004,1679
"3624","Mississippi","Marion",28091,"Information",2004,50
"3625","Mississippi","Marion",28091,"Financial Activities",2004,341
"3626","Mississippi","Marion",28091,"Professional and Business Services",2004,241
"3627","Mississippi","Marion",28091,"Education and Health Services",2004,741
"3628","Mississippi","Marion",28091,"Leisure and Hospitality",2004,504
"3629","Mississippi","Marion",28091,"Other Services",2004,176
"3630","Mississippi","Marion",28091,"Natural Resources and Mining",2005,277
"3631","Mississippi","Marion",28091,"Construction",2005,710
"3632","Mississippi","Marion",28091,"Manufacturing",2005,1034
"3633","Mississippi","Marion",28091,"Trade~ Transportation~ and Utilities",2005,1795
"3634","Mississippi","Marion",28091,"Information",2005,46
"3635","Mississippi","Marion",28091,"Financial Activities",2005,357
"3636","Mississippi","Marion",28091,"Professional and Business Services",2005,388
"3637","Mississippi","Marion",28091,"Education and Health Services",2005,763
"3638","Mississippi","Marion",28091,"Leisure and Hospitality",2005,567
"3639","Mississippi","Marion",28091,"Other Services",2005,209
"3640","Mississippi","Marion",28091,"Natural Resources and Mining",2006,267
"3641","Mississippi","Marion",28091,"Construction",2006,711
"3642","Mississippi","Marion",28091,"Manufacturing",2006,1089
"3643","Mississippi","Marion",28091,"Trade~ Transportation~ and Utilities",2006,1798
"3644","Mississippi","Marion",28091,"Information",2006,45
"3645","Mississippi","Marion",28091,"Financial Activities",2006,376
"3646","Mississippi","Marion",28091,"Professional and Business Services",2006,278
